"dataset_id";"observacao_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0770";"E124";NA;"B";50;70;NA;404;178;418;7,9;9,8;5,2;NA;NA
"ctb0770";"E125";NA;"B";50;70;NA;305;295;400;5,1;6,8;5,2;NA;NA
"ctb0770";"E126";NA;"A";0;15;NA;340;190;470;9,5;23,2;5,4;NA;NA
"ctb0770";"E127";NA;"B";45;65;NA;610;140;250;5,1;10,4;5,3;NA;NA
"ctb0770";"E128";NA;"B";40;60;NA;290;210;500;11,4;12,2;5,2;NA;NA
"ctb0770";"E129";NA;"A";0;20;NA;200;100;700;8,9;10;4,8;NA;NA
"ctb0770";"E13";NA;"B";35;60;NA;400;420;180;14,4;15,4;5,6;NA;NA
"ctb0770";"E130";NA;"A";0;32;NA;230;170;600;11,7;9,1;5,6;NA;NA
"ctb0770";"E131";NA;"A";0;25;NA;580;150;270;9,2;13,8;5,8;NA;NA
"ctb0770";"E132";NA;"A";0;25;NA;520;190;290;3,6;8;4,7;NA;NA
"ctb0770";"E134";NA;"B";50;70;NA;315;190;495;12,6;11,5;5,7;NA;NA
"ctb0770";"E136";NA;"A";0;25;NA;320;355;325;5,95;12,9;5,2;NA;NA
"ctb0770";"E137";NA;"A";0;30;NA;330;160;510;6,6;5,9;5,5;NA;NA
"ctb0770";"E138";NA;"A";0;30;NA;370;220;410;6,75;10,2;5,8;NA;NA
"ctb0770";"E139";NA;"A";0;20;NA;440;180;380;7,7;11,8;5,4;NA;NA
"ctb0770";"E14";NA;"A";0;30;NA;705;200;95;13,1;13,4;4,8;NA;NA
"ctb0770";"E140";NA;"A";0;100;NA;125;130;745;6,55;8,8;6,4;NA;NA
"ctb0770";"E15";NA;"A";0;25;NA;460;390;150;8,45;10,1;4,7;NA;NA
"ctb0770";"E16";NA;"A";0;20;NA;640;290;70;14,65;19,8;6,3;NA;NA
"ctb0770";"E17";NA;"B";60;80;NA;465;380;155;7,7;19,9;6,2;NA;NA
"ctb0770";"E18";NA;"B";70;90;NA;555;295;150;11,6;15,4;5,8;NA;NA
"ctb0770";"E19";NA;"A1";0;105;NA;495;335;170;15,9;14,5;4,1;NA;NA
"ctb0770";"E2";NA;"A";0;20;NA;370;430;200;11,1;23;5,5;NA;NA
"ctb0770";"E20";NA;"A1";0;120;NA;465;230;305;12,9;10,2;4,9;NA;NA
"ctb0770";"E22";NA;"A1";0;110;NA;195;360;445;10,8;13,1;4,2;NA;NA
"ctb0770";"E23";NA;"A1";0;28;NA;475;225;300;57;21,6;4,3;NA;NA
"ctb0770";"E24";NA;"A1";0;100;NA;730;130;140;30,6;20,6;5;NA;NA
"ctb0770";"E27";NA;"A";0;25;NA;665;310;25;9,5;18,5;4,7;NA;NA
"ctb0770";"E28";NA;"A1";0;17;NA;600;330;70;12;14,1;4,9;NA;NA
"ctb0770";"E29";NA;"Ap";0;12;NA;480;180;340;3;7,5;4,3;NA;NA
"ctb0770";"E3";NA;"A";0;15;NA;690;215;95;12,55;10,4;4,9;NA;NA
"ctb0770";"E30";NA;"Ap";0;110;NA;510;80;410;14,4;6,4;4,7;NA;NA
"ctb0770";"E31";NA;"A1";0;106;NA;490;210;300;17,7;15,9;4,3;NA;NA
"ctb0770";"E32";NA;"A12";0;130;NA;360;120;520;7,8;7,8;5,9;NA;NA
"ctb0770";"E33";NA;"B";60;80;NA;360;230;410;3,65;6,1;4,6;NA;NA
"ctb0770";"E35";NA;"B";40;80;NA;420;470;110;254,8;37,4;4,2;NA;NA
"ctb0770";"E36";NA;"Ap";0;110;NA;80;270;650;6,9;5;5,5;NA;NA
"ctb0770";"E37";NA;"B";40;60;NA;120;110;770;4,5;4,9;6,2;NA;NA
"ctb0770";"E38";NA;"A";0;20;NA;315;415;270;4,55;17,7;5,7;NA;NA
"ctb0770";"E4";NA;"A1";0;20;NA;490;280;230;15,1;9,1;4,4;NA;NA
"ctb0770";"E41";NA;"A";0;20;NA;200;510;290;15,6;13,4;5,4;NA;NA
"ctb0770";"E43";NA;"A";0;20;NA;210;80;710;3,5;4,7;4,9;NA;NA
"ctb0770";"E44";NA;"A";0;20;NA;530;310;160;19,7;15,2;4,9;NA;NA
"ctb0770";"E45";NA;"A";0;20;970;420;240;340;29;24,4;5,6;NA;NA
"ctb0770";"E46";NA;"A";0;30;NA;430;510;60;14,6;12,4;5,1;NA;NA
"ctb0770";"E47";NA;"A";0;20;NA;190;300;510;5,3;10,1;5,2;NA;NA
"ctb0770";"E5";NA;"A1";0;130;NA;630;254;116;6,35;11,1;4,9;NA;NA
"ctb0770";"E50";"1";"B";60;90;NA;420;150;430;4,4;8,2;5;NA;NA
"ctb0770";"E52";NA;"B";80;100;NA;370;110;520;5,1;10,4;4,8;NA;NA
"ctb0770";"E55";NA;"A";25;50;NA;250;110;640;1,7;5,7;5,1;NA;NA
"ctb0770";"E57";NA;"B2";35;65;NA;390;410;200;4,8;12,2;5,2;NA;NA
"ctb0770";"E58";NA;"A";5;20;NA;380;310;310;22,5;20,7;5,6;NA;NA
"ctb0770";"E59";NA;"A";100;115;NA;305;275;420;4,55;9,1;4,6;NA;NA
"ctb0770";"E6";NA;"A";100;100;NA;270;90;640;3,5;7,1;4,9;NA;NA
"ctb0770";"E60";NA;"A";0;110;NA;520;370;110;4,2;16,4;5;NA;NA
"ctb0770";"E61";NA;"A";10;30;NA;424,575424575425;312,687312687313;262,737262737263;9,7;9,5;5,2;NA;NA
"ctb0770";"E62";NA;"A";0;20;NA;480;220;300;28,4;22,8;4,9;NA;NA
"ctb0770";"E63";NA;"A";0;20;NA;680;220;100;11,5;14,2;5,1;NA;NA
"ctb0770";"E64";NA;"B";50;80;NA;390;330;280;15,1;18,2;6,4;NA;NA
"ctb0770";"E66";NA;"B";60;80;NA;477,522477522478;155,844155844156;366,633366633367;7,3;9,3;5,1;NA;NA
"ctb0770";"E68";NA;"B";30;60;NA;320;490;190;11,5;9,3;4,8;NA;NA
"ctb0770";"E69";NA;"A";0;105;NA;900;80;20;7,9;11,8;5,2;NA;NA
"ctb0770";"E70";NA;"B";50;80;NA;325;360;315;7,65;20,9;5,7;NA;NA
"ctb0770";"E71";NA;"(B)";35;55;1000;480;425;95;17,1;21;5;NA;NA
"ctb0770";"E72";NA;"A";0;120;NA;600;240;160;11,1;11,9;5,5;NA;NA
"ctb0770";"E73";NA;"A";0;30;NA;414;280;306;7,2;9,6;5;NA;NA
"ctb0770";"E74";"1";"A1";0;25;NA;300;500;200;22,6;16,4;5,8;NA;NA
"ctb0770";"E75";NA;"B";70;100;NA;450;330;220;8,9;18,2;5,1;NA;NA
"ctb0770";"E76";NA;"B";100;130;NA;620;240;140;5,2;13,2;4,4;NA;NA
"ctb0770";"E77";NA;"Ap";0;167;NA;763,236763236763;163,836163836164;72,9270729270729;6,9;10,5;4,9;NA;NA
"ctb0770";"E78";NA;"A";0;25;NA;590;320;90;8,1;19,3;6,1;NA;NA
"ctb0770";"E79";NA;"A";20;40;NA;690;240;70;16,1;17,4;4,6;NA;NA
"ctb0770";"E8";NA;"A";0;20;NA;530;320;150;18,9;18,4;5,6;NA;NA
"ctb0770";"E80";NA;"A";0;20;NA;490;450;60;24,1;27,9;6,4;NA;NA
"ctb0770";"E86";NA;"A1";0;107,5;NA;320;230;450;15,35;14,1;5,2;NA;NA
"ctb0770";"E87";"1";"A";0;20;NA;410;490;100;34,2;30,9;5,7;NA;NA
"ctb0770";"E89";"1";"A";0;20;NA;500;400;100;21,1;38,9;5,9;NA;NA
"ctb0770";"E9";NA;"B";60;80;NA;680;220;100;5,8;15,9;4,7;NA;NA
"ctb0770";"E91";NA;"A";0;30;NA;60;50;890;3,3;4,1;4,8;NA;NA
"ctb0770";"E92";NA;"A";0;20;NA;430;390;180;7;35,1;5,5;NA;NA
"ctb0770";"E93";NA;"A";0;35;NA;290;460;250;3,9;24,5;5,9;NA;NA
"ctb0770";"E96";NA;"A";0;30;NA;80;60;860;7,4;5,7;5,1;NA;NA
"ctb0770";"E97";NA;"A";0;20;NA;410;90;500;4,9;16,4;5,2;NA;NA
"ctb0770";"E98";NA;"A";0;25;NA;220;410;370;15,1;17,5;5;NA;NA
"ctb0770";"E99";NA;"A";0;30;NA;250;260;490;19,5;21,8;6,4;NA;NA
"ctb0771";"02-EXTRA";"38451";"B2";100;120;880;560;100;340;3,5;1,7;5,4;NA;NA
"ctb0771";"03-EXTRA";"38452";"B2";80;100;880;520;140;340;2,7;1,1;5;NA;NA
"ctb0771";"12";NA;"A1";0;120;935;608;72;320;8,32;7;4,6;NA;NA
"ctb0771";"15-EXTRA";NA;"A1";0;30;990;450;115;435;10,7;9;6,5;NA;NA
"ctb0771";"16-EXTRA";NA;"A1";0;25;985;370;135;495;6,15;7,4;6;NA;NA
"ctb0771";"17";NA;"A1";0;100;990;748;70;182;21,85;10,2;4,7;NA;NA
"ctb0771";"19";NA;"A1";0;200;1000;458;32;510;15,32;6,3;5;NA;NA
"ctb0771";"21";NA;"A1";0;110;962;338;168;494;4,72;4,1;5,1;NA;NA
"ctb0771";"21-EXTRA";"38748";"B2t";80;100;920;340;140;520;9,1;6,3;5,9;NA;NA
"ctb0771";"22";NA;"B";150;200;975;460;80;460;7,85;4;5,4;NA;NA
"ctb0771";"22-EXTRA";"38754";"B2t";40;60;1000;670;310;20;6;3,7;5,1;NA;NA
"ctb0771";"23";NA;"A1";0;110;995;642,642642642643;45,045045045045;312,312312312312;6,02;6,6;4,5;NA;NA
"ctb0771";"23-EXTRA";NA;"A";0;25;905;370;130;500;6,2;3,9;5;NA;NA
"ctb0771";"24";NA;"A1";0;100;910;470;198;332;5,12;4,5;4,7;NA;NA
"ctb0771";"24-EXTRA";NA;"A1";0;30;890;495;140;365;5,2;4,2;5,6;NA;NA
"ctb0771";"25-EXTRA";NA;"B2t";50;70;860;400;60;540;8;3,8;5,5;NA;NA
"ctb0771";"26";NA;"B";150;200;990;380;70;550;3,35;4,8;5,8;2,58;NA
"ctb0771";"26-EXTRA";NA;"B2t";60;80;980;360;155;485;6,6;13,5;5,8;NA;NA
"ctb0771";"27";NA;"A1";0;100;965;340;90;570;7,25;5,8;6,7;NA;NA
"ctb0771";"3";NA;"A11";0;10;1000;582;44;374;10,76;6,8;4,6;NA;NA
"ctb0771";"31";NA;"A11";0;105;1000;105;190;705;11;6,1;4,9;NA;NA
"ctb0771";"33-EXTRA";NA;"A";0;22;1000;284,284284284284;138,138138138138;577,577577577578;5,5;4,9;5,7;NA;NA
"ctb0771";"34-EXTRA";NA;"Bt";15;30;905;340;185;475;9,6;5,2;5,8;NA;NA
"ctb0771";"35-EXTRA";NA;"A1";0;25;915;445;115;440;7,3;4,9;6,2;NA;NA
"ctb0771";"36";NA;"A1";0;110;1000;212;186;602;16;6,8;5,2;NA;NA
"ctb0771";"36-EXTRA";NA;"A1";0;40;895;380;150;470;4,7;3;5,6;NA;NA
"ctb0771";"37";NA;"A";0;155;930;232;122;646;3,3;4,9;5,6;NA;NA
"ctb0771";"37-EXTRA";NA;"A1";0;40;985;505;110;385;6,6;4,7;4,6;NA;NA
"ctb0771";"38";NA;"A1";0;10;1000;396;190;414;9,22;6,6;7;NA;NA
"ctb0771";"39";NA;"A1/A3";0;10;1000;338,661338661339;204,795204795205;456,543456543457;5,6;6,6;5,8;NA;NA
"ctb0771";"39-EXTRA";"39138";"(B2)";80;100;1000;329;308;363;2;3,9;7,4;NA;NA
"ctb0771";"40";NA;"(B2)";0;110;972;432,432432432432;186,186186186186;381,381381381381;7,29;8,4;6,2;NA;NA
"ctb0771";"41";NA;"A1";0;10;NA;318;267;415;8,8;8,6;6,6;NA;NA
"ctb0771";"42";NA;"A1";0;20;1000;268,731268731269;196,803196803197;534,465534465534;10,33;6,3;7,8;NA;NA
"ctb0771";"44";NA;"A1";0;10;1000;366;115;519;5,2;5,6;4,9;NA;NA
"ctb0771";"44-EXTRA";NA;"(B2)";80;100;925;315;235;450;5,55;3,7;6,2;NA;NA
"ctb0771";"47";NA;"A1/A3";0;25;933;423;110;467;5,87;4,3;4,8;NA;NA
"ctb0771";"48";NA;"A1";0;100;1000;434;87;479;12;6,1;5,3;NA;NA
"ctb0771";"49";NA;"A1";0;12;1000;452,452452452452;129,129129129129;418,418418418418;8,67;3,9;5,5;NA;NA
"ctb0771";"5";NA;"A1";0;100;888;399;249;352;9,8;5,9;7,1;NA;NA
"ctb0771";"53";NA;"B2t";22;52;955;580;200;220;13,25;28,7;6,3;NA;NA
"ctb0771";"54";NA;"A1";0;15;1000;263;239;498;12,33;11;6;NA;NA
"ctb0771";"55";NA;"A1";0;20;1000;240;206;554;8,67;8,9;6,2;NA;NA
"ctb0771";"56";NA;"IIB2";15;50;745;394,394394394394;206,206206206206;399,399399399399;10,5;13,6;6,7;NA;NA
"ctb0771";"57";NA;"Bt";22;45;1000;422;322;256;16;12,5;5,3;NA;NA
"ctb0771";"58";NA;"A1";0;15;940;94;116;790;2,48;2,1;7;NA;NA
"ctb0771";"6";NA;"A1";0;12;947;607;60;333;9,22;3,9;4,5;NA;NA
"ctb0771";"63";NA;"(B1)";0;12;1000;467;230;303;11,63;7,2;5,7;NA;NA
"ctb0771";"64";NA;"(B)";0;100;920;570;60;370;8,65;9;5,3;1,25;NA
"ctb0771";"68";NA;"(B)";0;10;970;293;330;377;12,23;8,6;7,1;NA;NA
"ctb0771";"8";NA;"A1";0;118;993;528,528528528528;73,0730730730731;398,398398398398;7,82;4,7;4,3;NA;NA
"ctb0772";"1";NA;"Ap";0;135;973;315;164;521;3,35;4,5;5,6;1,58;NA
"ctb0772";"10";NA;"Ap";0;20;956;40;132;828;2,5;1,6;5,8;1,55;NA
"ctb0772";"11";NA;"2C1";0;10;972;60;137;803;4,13;5,2;7,2;NA;NA
"ctb0772";"12";NA;"2C";0;120;1000;121;221;658;6,67;5,3;6,9;1,54;NA
"ctb0772";"13";NA;"2C1";0;120;1000;40;114;846;2,5;3,4;7,1;1,33;NA
"ctb0772";"14";NA;"R";20;20;880;183;245;572;14,7;7,8;7,4;NA;NA
"ctb0772";"15";NA;"Ap";0;60;588;90,0900900900901;240,24024024024;669,66966966967;3,7;4,3;6,5;1,51;NA
"ctb0772";"16";NA;"Ap";0;20;833;121;229;650;11,8;8,9;5,6;1,53;NA
"ctb0772";"2";NA;"Ap";0;85;875;257;175;568;8,47;6,3;6,4;1,57;NA
"ctb0772";"3";NA;"Ap";0;20;981;202,202202202202;228,228228228228;569,56956956957;5,1;3,8;6,4;1,59;NA
"ctb0772";"4";NA;"Ap";0;70;970;237;236;527;6,8;5,3;5,9;NA;NA
"ctb0772";"5";NA;"Ap";0;25;873;251,251251251251;131,131131131131;617,617617617618;5,4;9,1;5,5;1,81;0,3
"ctb0772";"6";NA;"2Btn1";0;15;928;178;128;694;2,82;6,3;7;1,8;1
"ctb0772";"7";NA;"2Btn1";0;100;962;220;183;597;4,17;9,4;5,5;1,67;0,2
"ctb0772";"8";NA;"Ap";0;170;976;65;92;843;2,12;1,2;5,5;1,52;NA
"ctb0772";"9";NA;"Ap";0;10;984;60;57;883;2,26;1,3;5,2;NA;NA
"ctb0773";"1";NA;"Ap";0;152;1000;144;133;723;4,74;5,5;5,2;NA;NA
"ctb0773";"10";NA;"AB";0;102;1000;459;360;181;5,41;20,6;5,5;NA;NA
"ctb0773";"11";NA;"Ap";0;140;1000;663,663663663664;288,288288288288;48,048048048048;9,26;35,7;5,1;NA;NA
"ctb0773";"13";NA;"AB";15;26;NA;589;321;90;4,69;17,8;5,4;NA;NA
"ctb0773";"2";NA;"AB";0;129;1000;235;64;701;3,15;3,5;5,3;NA;NA
"ctb0773";"4";NA;"Ap";0;10;1000;410;352;238;4,5;9,2;5,1;NA;NA
"ctb0773";"5";NA;"A1";0;116;1000;487;337;176;8,86;20,1;5,8;NA;NA
"ctb0773";"6";NA;"AB";0;100;1000;454;399;147;7,16;14;5;NA;NA
"ctb0773";"7";NA;"A";0;130;1000;623;325;52;4,6;44,6;7,5;NA;NA
"ctb0773";"8";NA;"AB";0;10;1000;414;516;70;6,37;30,4;5,8;NA;NA
"ctb0773";"9";NA;"Ap";0;102;1000;353,353353353353;200,2002002002;446,446446446446;3,58;25,2;5,7;NA;NA
"ctb0774";"0";NA;"A1";0;13;1000;448;266;286;14,77;16,1;4,6;NA;NA
"ctb0774";"1";NA;"A";0;127;996;659;232;109;11,21;9,4;5,2;NA;NA
"ctb0774";"10";NA;"A2";37;59;996;709;263;28;13,53;8,4;4,9;NA;NA
"ctb0774";"11";NA;"A1";43;62;999;772,227772227772;207,792207792208;19,98001998002;19,02;11,4;4,7;NA;NA
"ctb0774";"12";NA;"A";20;20;865;393;295;312;43,54;21,4;5,1;NA;NA
"ctb0774";"2";NA;"AB";0;15;1000;664;212;124;11,47;8,2;5;NA;NA
"ctb0774";"3";NA;"A1";0;0;995;680;260;60;23,22;13,5;4,8;NA;NA
"ctb0774";"4";NA;"A2";0;10;993;751;210;39;10,88;12,2;4,6;NA;NA
"ctb0774";"5";NA;"A1";0;13;997;549;288;163;17,07;14,6;5,2;NA;NA
"ctb0774";"6";NA;"A1/O";0;10;912;432;448;120;21,23;12,3;5;NA;NA
"ctb0774";"7";NA;"A1";0;123;998;695,695695695696;247,247247247247;57,0570570570571;17,77;13,3;4,7;NA;NA
"ctb0774";"8";NA;"A1";0;130;998;708,708708708709;219,219219219219;72,0720720720721;14,81;12;4,8;NA;NA
"ctb0774";"9";NA;"A1";0;11;NA;807;180;13;54,9;11,7;4,8;NA;NA
"ctb0775";"1";NA;"A12";0;145;960;336;104;560;2,72;7,1;5,2;1,42;NA
"ctb0775";"10";NA;"A1";0;150;978;422;100;478;6,94;4;5,6;1,3;NA
"ctb0775";"11";NA;"A1";0;110;990;315;110;575;4,78;3,3;5,4;NA;NA
"ctb0775";"12";NA;"A3";0;100;996;434;108;458;4,08;4,9;4,9;NA;NA
"ctb0775";"13";NA;"A3";0;125;985;382;73;545;5,35;6,4;4,8;NA;NA
"ctb0775";"14";NA;"A1";0;140;990;250;155;595;3,08;4,8;5,2;NA;NA
"ctb0775";"15";NA;"Ap";0;22;960;418;152;430;4,03;6,9;5,1;NA;NA
"ctb0775";"16";NA;"A1";0;12;796;346;66;588;5,72;4,7;5,1;NA;NA
"ctb0775";"17";NA;"A1";0;130;999;433;80;487;6,76;5,1;5,1;NA;NA
"ctb0775";"18";NA;"A1";0;100;968;322;91;587;5,27;5,4;4,7;NA;NA
"ctb0775";"19";NA;"A1";0;10;982;242;76;682;3,52;3,3;5,4;NA;NA
"ctb0775";"2";NA;"A1";0;100;990;426;44;530;5,91;6,2;4,8;NA;NA
"ctb0775";"20";NA;"A1";0;100;993;485;80;435;5,98;5,7;4,9;NA;NA
"ctb0775";"21";NA;"A1";0;145;994;206;30;764;3,24;3,1;5,1;NA;NA
"ctb0775";"22";NA;"A1";0;110;985;490;149;361;6,7;7,8;5;NA;NA
"ctb0775";"23";NA;"A1";0;150;992;407,592407592408;118,881118881119;473,526473526474;5,51;5,8;4,9;NA;NA
"ctb0775";"24";NA;"A1";0;0;988;148;22;830;3,48;3,6;4,9;NA;NA
"ctb0775";"25";NA;"A1";0;0;967;258;75;667;4,33;3,7;4,7;NA;NA
"ctb0775";"26";NA;"A1";0;130;997;434;150;416;6,91;27,5;4,7;NA;NA
"ctb0775";"27";NA;"A1";0;10;960;428;140;432;7,28;21,2;4,7;NA;NA
"ctb0775";"28";NA;"A1";0;100;976;205,794205794206;45,954045954046;748,251748251748;2,08;2,2;4,8;NA;NA
"ctb0775";"29";NA;"A1";0;130;860;357;270;373;8;6,4;5,6;1,43;NA
"ctb0775";"3";NA;"A1";0;145;998;395;61;544;7,35;5,3;4,8;NA;NA
"ctb0775";"30";NA;"Ap1";120;145;962;436;166;398;6,64;6,9;5,3;NA;NA
"ctb0775";"31";NA;"A31";0;10;980;381,381381381381;74,0740740740741;544,544544544545;6,09;8,6;5,4;NA;NA
"ctb0775";"32";NA;"A1";0;100;875;335;243;422;6,17;6,6;6,1;NA;NA
"ctb0775";"33";NA;"A1";0;10;974;288;238;474;5,62;6,1;6,1;NA;NA
"ctb0775";"34";NA;"A1";0;100;850;174;238;588;4,94;4,9;6,1;1,43;NA
"ctb0775";"35";NA;"A1";0;15;803;270;210;520;3,47;4,5;5,3;NA;NA
"ctb0775";"36";NA;"A1";0;115;965;185;135;680;2,9;2,8;5,9;NA;NA
"ctb0775";"37";NA;"Ap";0;17;892;407,592407592408;157,842157842158;434,565434565435;8,9;9;5,9;NA;NA
"ctb0775";"38";NA;"A1";0;20;925;308;120;572;11,28;9,1;6,1;NA;NA
"ctb0775";"39";NA;"Ap";0;115;936;234;98;668;2,82;3,3;6,4;1,51;NA
"ctb0775";"4";NA;"A1";0;130;990;510;65;425;10,15;7,6;5;NA;NA
"ctb0775";"40";NA;"A1";0;130;968;474;146;380;12,32;9,5;5,7;1,2;NA
"ctb0775";"41";NA;"A1";0;30;947;280;157;563;8,33;20,6;6,6;NA;NA
"ctb0775";"42";NA;"A1";0;65;985;205;290;505;7,3;15,8;5,8;NA;NA
"ctb0775";"43";NA;"A1";0;100;895;317,682317682318;247,752247752248;434,565434565435;8,32;14,8;6,3;1,43;NA
"ctb0775";"44";NA;"A1";0;65;970;266,733266733267;246,753246753247;486,513486513486;5,7;14,9;7,3;1,52;NA
"ctb0775";"45";NA;"A1";0;10;983;306,693306693307;206,793206793207;486,513486513486;5,27;23,5;7,2;1,51;3,7
"ctb0775";"46";NA;"A1";0;37;983;313,313313313313;223,223223223223;463,463463463463;6,33;22;6,4;1,5;NA
"ctb0775";"47";NA;"A1";0;18;922;328;102;570;4,57;9,9;6;NA;0,3
"ctb0775";"48";NA;"A1";0;100;913;243;180;577;5,77;21,7;6,6;NA;1,4
"ctb0775";"49";NA;"A12";0;100;953;297,702297702298;94,9050949050949;607,392607392607;3,63;12,1;5,7;NA;0,6
"ctb0775";"5";NA;"Ap";0;120;968;584;76;340;7,02;4,6;4,5;NA;NA
"ctb0775";"50";NA;"A1";0;115;978;198;192;610;3,92;9;6,4;1,51;1,8
"ctb0775";"51";NA;"A1";0;20;925;232,232232232232;182,182182182182;585,585585585586;5,25;24,4;7,1;1,64;2,8
"ctb0775";"52";NA;"A1";0;25;947;230;750;20;5,33;9,5;5,9;1,31;0,4
"ctb0775";"53";NA;"A1";0;100;927;213;210;577;3,9;14,7;6,5;1,59;5,2
"ctb0775";"54";NA;"A11";0;0;995;30;10;960;6,55;5;4,6;NA;NA
"ctb0775";"55";NA;"A1";0;150;990;37,962037962038;4,99500499500499;957,042957042957;6,63;7,8;4,9;NA;NA
"ctb0775";"56";NA;"A1";0;100;1000;352,352352352352;122,122122122122;525,525525525526;8,81;5,8;5,4;NA;NA
"ctb0775";"57";NA;"(B1)";0;240;960;302;218;480;4,03;5,3;5,8;1,38;NA
"ctb0775";"57-A";NA;"A1";0;110;1000;538;234;228;14,65;14,8;6,9;1,32;NA
"ctb0775";"58";NA;"A1";0;20;800;243;127;630;3,3;17,4;7,2;NA;5,9
"ctb0775";"59";NA;"A1";0;10;930;80;155;765;2,25;4,9;7,3;NA;4,1
"ctb0775";"6";NA;"A3";0;15;965;465;80;455;8,2;5,4;4,9;NA;NA
"ctb0775";"60";NA;"A1";0;0;880;200;118;682;4,17;8,1;5,7;1,65;3,2
"ctb0775";"61";NA;"Ap";0;10;1000;518;320;162;13,65;30,2;3,9;NA;NA
"ctb0775";"62";NA;"Ap";0;22;1000;346,653346653347;66,9330669330669;586,413586413586;3,93;4,9;5,7;NA;NA
"ctb0775";"62-A";NA;"Camada 1";0;20;NA;NA;NA;NA;12,9;NA;4;NA;NA
"ctb0775";"63";NA;"Ap";0;160;998;398;370;232;6,5;7,1;4,8;1,27;NA
"ctb0775";"64";NA;"Ap";0;100;1000;90;120;790;2,47;2,8;5,4;NA;NA
"ctb0775";"65";NA;"A1";0;10;717;203,203203203203;203,203203203203;593,593593593593;9,93;7,6;5,8;NA;NA
"ctb0775";"66";NA;"R";15;15;710;80;230;690;7;7,5;6,6;NA;NA
"ctb0775";"67";NA;"A1";0;25;580;140;227;633;5,07;10,2;6,3;NA;NA
"ctb0775";"68";NA;"A11";0;45;925;35;80;885;10;5,6;5;NA;NA
"ctb0775";"69";NA;"A1";0;40;837;276,723276723277;166,833166833167;556,443556443557;5,83;4,4;5,4;1,4;NA
"ctb0775";"7";NA;"A1";0;120;965;465;80;455;8,2;5,4;4,9;NA;NA
"ctb0775";"70";NA;"A";0;30;700;70;190;740;9,1;4,2;5,5;1,54;NA
"ctb0775";"71";NA;"A1";0;100;936;34;124;842;2,14;2,5;5,7;NA;NA
"ctb0775";"72";NA;"A1";0;70;963;33,033033033033;133,133133133133;833,833833833834;1,13;1,7;5,9;0,81;NA
"ctb0775";"73";NA;"A1";0;100;930;46,953046953047;256,743256743257;696,303696303696;2,77;2,7;5,9;1,47;NA
"ctb0775";"74";NA;"A1";0;80;790;50;143;807;2,7;2,8;6,9;1,52;NA
"ctb0775";"75";NA;"A1";0;11;988;62,0620620620621;55,0550550550551;882,882882882883;3,77;2,7;5,3;1,34;NA
"ctb0775";"76";NA;"C";40;140;990;20;0;980;2,6;2,8;4,7;NA;NA
"ctb0775";"8";NA;"A1";0;130;995;560;30;410;7,28;6,5;4,8;NA;NA
"ctb0775";"9";NA;"A3";150;100;991;417;150;433;4,93;4,8;5,4;NA;NA
"ctb0775";"Extra-01";"39220";"B21";75;115;950;280;140;580;2,1;4,1;5,8;NA;NA
"ctb0775";"Extra-02";"39230";"B2";60;100;980;350;90;560;2,5;3,4;5,7;NA;NA
"ctb0775";"Extra-03";NA;"B2t";90;130;980;350;120;530;7,45;6,7;5,3;NA;NA
"ctb0775";"Extra-04";"39317";"B2t";60;140;880;410;80;510;NA;4,7;4;NA;NA
"ctb0775";"Extra-05";NA;"B2tpl";120;170;965;305;95;600;3;3,8;5,5;NA;NA
"ctb0775";"Extra-06";"39491";"A1";0;55;930;190;340;470;9,2;7,5;6,4;NA;NA
"ctb0775";"Extra-07";NA;"A12";0;110;1000;275;260;465;4,7;7,6;5,5;NA;NA
"ctb0775";"Extra-09";NA;"A1";0;40;1000;470;265;265;12,3;6,6;5,6;NA;NA
"ctb0775";"Extra-10";NA;"A1";0;100;855;430;190;380;10,3;8,9;5,4;NA;NA
"ctb0775";"Extra-11";"39566";"A1";0;15;930;120;160;720;5,6;4,2;6,4;NA;NA
"ctb0775";"Extra-12";NA;"B2t";35;90;895;330;155;515;5,35;7,1;5,5;NA;NA
"ctb0775";"Extra-13";"39721";"Bt";40;75;960;490;180;330;3,4;20,2;5,7;NA;NA
"ctb0775";"Extra-14";"39732";"B2t";30;60;930;520;120;360;4,5;26,1;6,3;NA;NA
"ctb0775";"Extra-15";"39792";"A1";0;20;810;140;170;690;11,1;7,8;5,3;NA;NA
"ctb0775";"Extra-16";"39793";"Bt";28;50;960;430;160;410;5,3;23,9;5,5;NA;0,3
"ctb0775";"Extra-17";"39811";"Bt";8;25;880;350;140;510;3,7;19,9;6,9;NA;0,2
"ctb0775";"Extra-18";NA;"B21t";30;40;915;245;105;650;2,4;15,2;6,3;NA;0,6
"ctb0775";"Extra-19";"39814";"Bt";25;50;950;330;150;520;6,6;18,2;6,3;NA;0,5
"ctb0775";"Extra-20";"39815";"Bt";15;40;950;330;160;510;3,7;19,6;6,4;NA;NA
"ctb0775";"Extra-21";NA;"A1";0;50;695;275;135;590;3,4;16,2;6,1;NA;NA
"ctb0775";"Extra-22";"39989";"Bt";5;12;980;290;190;520;6;16,5;6,9;NA;0,8
"ctb0775";"Extra-23";"40092";"A";0;28;970;170;150;680;5,7;6,8;6,8;NA;NA
